id,created_at,load_type,volt,frequency,power_factor,current,power,energy
1309,2023-07-14T18:03:26+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.79,0.36,66.8,0.44
1310,2023-07-14T18:03:26+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.22
1311,2023-07-14T18:03:28+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.79,0.36,66.8,0.44
1312,2023-07-14T18:03:28+00:00,Koryo KSW 11X steam iron,236.0,49.9,0.11,0.05,1.4,0.22
1313,2023-07-14T18:03:31+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.8,0.37,69.8,0.44
1314,2023-07-14T18:03:31+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.22
1315,2023-07-14T18:03:33+00:00,Dell 180W AC Laptop Adaptor,235.8,50.0,0.79,0.36,67.0,0.44
1316,2023-07-14T18:03:33+00:00,Koryo KSW 11X steam iron,235.9,50.0,0.1,0.05,1.3,0.22
1317,2023-07-14T18:03:35+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.79,0.37,69.4,0.44
1318,2023-07-14T18:03:35+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.22
1319,2023-07-14T18:03:37+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.81,0.39,74.7,0.44
1320,2023-07-14T18:03:37+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.22
1321,2023-07-14T18:03:39+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.79,0.35,65.5,0.44
1322,2023-07-14T18:03:39+00:00,Koryo KSW 11X steam iron,236.0,49.9,0.11,0.05,1.4,0.22
1323,2023-07-14T18:03:41+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.79,0.35,65.5,0.44
1324,2023-07-14T18:03:41+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.22
1325,2023-07-14T18:03:43+00:00,Dell 180W AC Laptop Adaptor,235.8,50.0,0.79,0.36,66.5,0.44
1326,2023-07-14T18:03:43+00:00,Koryo KSW 11X steam iron,235.9,50.0,0.11,0.05,1.4,0.22
1327,2023-07-14T18:03:45+00:00,Dell 180W AC Laptop Adaptor,235.5,50.0,0.82,0.42,80.7,0.44
1328,2023-07-14T18:03:45+00:00,Koryo KSW 11X steam iron,235.6,50.0,0.11,0.05,1.4,0.22
1329,2023-07-14T18:03:47+00:00,Dell 180W AC Laptop Adaptor,235.6,50.0,0.81,0.4,76.5,0.44
1330,2023-07-14T18:03:47+00:00,Koryo KSW 11X steam iron,235.7,50.0,0.11,0.05,1.4,0.22
1331,2023-07-14T18:03:49+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.81,0.4,75.6,0.44
1332,2023-07-14T18:03:49+00:00,Koryo KSW 11X steam iron,232.7,50.0,1.0,5.28,1228.9,0.22
1333,2023-07-14T18:03:51+00:00,Dell 180W AC Laptop Adaptor,232.7,50.0,0.81,0.39,73.3,0.44
1334,2023-07-14T18:03:51+00:00,Koryo KSW 11X steam iron,232.6,50.0,1.0,5.26,1224.6,0.22
1335,2023-07-14T18:03:53+00:00,Dell 180W AC Laptop Adaptor,232.7,50.0,0.79,0.34,62.9,0.44
1336,2023-07-14T18:03:53+00:00,Koryo KSW 11X steam iron,232.7,50.0,1.0,5.26,1223.0,0.22
1337,2023-07-14T18:03:55+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.78,0.34,62.0,0.44
1338,2023-07-14T18:03:55+00:00,Koryo KSW 11X steam iron,235.5,50.0,1.0,0.2,63.4,0.22
1339,2023-07-14T18:03:57+00:00,Dell 180W AC Laptop Adaptor,235.6,50.0,0.79,0.35,64.4,0.44
1340,2023-07-14T18:03:57+00:00,Koryo KSW 11X steam iron,235.7,50.0,0.1,0.05,1.3,0.22
1341,2023-07-14T18:03:59+00:00,Dell 180W AC Laptop Adaptor,235.5,50.0,0.77,0.32,58.5,0.44
1342,2023-07-14T18:03:59+00:00,Koryo KSW 11X steam iron,235.6,50.0,0.11,0.05,1.4,0.22
1343,2023-07-14T18:04:01+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.77,0.32,57.9,0.44
1344,2023-07-14T18:04:01+00:00,Koryo KSW 11X steam iron,235.5,50.0,0.11,0.05,1.4,0.22
1345,2023-07-14T18:04:03+00:00,Dell 180W AC Laptop Adaptor,235.5,50.0,0.77,0.32,57.9,0.44
1346,2023-07-14T18:04:03+00:00,Koryo KSW 11X steam iron,235.6,50.0,0.11,0.05,1.4,0.22
1347,2023-07-14T18:04:05+00:00,Dell 180W AC Laptop Adaptor,235.6,50.0,0.77,0.32,57.9,0.44
1348,2023-07-14T18:04:05+00:00,Koryo KSW 11X steam iron,235.7,50.0,0.11,0.05,1.4,0.22
1349,2023-07-14T18:04:07+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.77,0.32,57.9,0.44
1350,2023-07-14T18:04:07+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.22
1351,2023-07-14T18:04:09+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.77,0.32,57.8,0.44
1352,2023-07-14T18:04:09+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.22
1353,2023-07-14T18:04:11+00:00,Dell 180W AC Laptop Adaptor,236.2,50.0,0.77,0.32,57.8,0.44
1354,2023-07-14T18:04:11+00:00,Koryo KSW 11X steam iron,236.3,50.0,0.11,0.05,1.4,0.22
1355,2023-07-14T18:04:13+00:00,Dell 180W AC Laptop Adaptor,236.2,50.0,0.77,0.32,57.8,0.44
1356,2023-07-14T18:04:13+00:00,Koryo KSW 11X steam iron,236.4,50.0,0.11,0.05,1.4,0.22
1357,2023-07-14T18:04:15+00:00,Dell 180W AC Laptop Adaptor,236.2,50.0,0.77,0.32,57.8,0.44
1358,2023-07-14T18:04:15+00:00,Koryo KSW 11X steam iron,236.3,50.0,0.11,0.05,1.4,0.22
1359,2023-07-14T18:04:17+00:00,Dell 180W AC Laptop Adaptor,236.2,50.0,0.77,0.32,57.8,0.44
1360,2023-07-14T18:04:17+00:00,Koryo KSW 11X steam iron,236.3,50.0,0.11,0.05,1.4,0.22
1361,2023-07-14T18:04:19+00:00,Dell 180W AC Laptop Adaptor,236.2,50.0,0.77,0.32,57.8,0.44
1362,2023-07-14T18:04:19+00:00,Koryo KSW 11X steam iron,236.3,50.0,0.11,0.05,1.4,0.22
1363,2023-07-14T18:04:21+00:00,Dell 180W AC Laptop Adaptor,236.1,50.0,0.77,0.32,57.7,0.44
1364,2023-07-14T18:04:21+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.22
1365,2023-07-14T18:04:23+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.77,0.32,57.6,0.44
1366,2023-07-14T18:04:23+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.11,0.05,1.4,0.22
1367,2023-07-14T18:04:25+00:00,Dell 180W AC Laptop Adaptor,235.8,50.0,0.77,0.32,57.7,0.44
1368,2023-07-14T18:04:25+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.22
1369,2023-07-14T18:04:27+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.77,0.32,57.6,0.44
1370,2023-07-14T18:04:27+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.1,0.05,1.3,0.22
1371,2023-07-14T18:04:29+00:00,Dell 180W AC Laptop Adaptor,235.6,50.0,0.77,0.32,57.6,0.44
1372,2023-07-14T18:04:29+00:00,Koryo KSW 11X steam iron,235.7,50.0,0.11,0.05,1.4,0.22
1373,2023-07-14T18:04:31+00:00,Dell 180W AC Laptop Adaptor,235.8,50.0,0.77,0.32,57.6,0.44
1374,2023-07-14T18:04:31+00:00,Koryo KSW 11X steam iron,235.9,50.0,0.11,0.05,1.4,0.22
1375,2023-07-14T18:04:33+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.78,0.34,62.6,0.44
1376,2023-07-14T18:04:33+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.22
1377,2023-07-14T18:04:36+00:00,Dell 180W AC Laptop Adaptor,235.6,50.0,0.82,0.42,81.9,0.44
1378,2023-07-14T18:04:36+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.22
1379,2023-07-14T18:04:38+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.81,0.4,76.5,0.44
1380,2023-07-14T18:04:38+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.22
1381,2023-07-14T18:04:40+00:00,Dell 180W AC Laptop Adaptor,235.7,50.0,0.81,0.39,74.6,0.44
1382,2023-07-14T18:04:40+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.11,0.05,1.4,0.22
1383,2023-07-14T18:04:42+00:00,Dell 180W AC Laptop Adaptor,235.8,50.0,0.81,0.39,74.5,0.44
1384,2023-07-14T18:04:42+00:00,Koryo KSW 11X steam iron,235.9,50.0,0.11,0.05,1.4,0.22
1385,2023-07-14T18:04:44+00:00,Dell 180W AC Laptop Adaptor,233.6,50.0,0.77,0.32,57.4,0.44
1386,2023-07-14T18:04:44+00:00,Koryo KSW 11X steam iron,233.5,50.0,0.96,4.59,1032.5,0.22
1387,2023-07-14T18:04:46+00:00,Dell 180W AC Laptop Adaptor,233.5,50.0,0.77,0.32,57.4,0.44
1388,2023-07-14T18:04:46+00:00,Koryo KSW 11X steam iron,233.4,50.0,1.0,5.28,1233.1,0.22
1389,2023-07-14T18:04:48+00:00,Dell 180W AC Laptop Adaptor,233.5,50.0,0.77,0.32,57.4,0.44
1390,2023-07-14T18:04:48+00:00,Koryo KSW 11X steam iron,233.4,50.0,1.0,5.27,1229.1,0.22
1391,2023-07-14T18:04:50+00:00,Dell 180W AC Laptop Adaptor,235.4,50.0,0.77,0.32,57.4,0.44
1392,2023-07-14T18:04:50+00:00,Koryo KSW 11X steam iron,235.5,50.0,1.0,1.25,311.6,0.22
1393,2023-07-14T18:04:52+00:00,Dell 180W AC Laptop Adaptor,236.1,50.0,0.76,0.32,57.4,0.44
1394,2023-07-14T18:04:52+00:00,Koryo KSW 11X steam iron,236.2,50.0,0.11,0.05,1.4,0.22
1395,2023-07-14T18:04:54+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.77,0.32,57.5,0.44
1396,2023-07-14T18:04:54+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.22
1397,2023-07-14T18:04:56+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.76,0.32,57.5,0.44
1398,2023-07-14T18:04:56+00:00,Koryo KSW 11X steam iron,236.0,50.0,0.1,0.05,1.3,0.22
1399,2023-07-14T18:04:58+00:00,Dell 180W AC Laptop Adaptor,236.0,50.0,0.76,0.32,57.4,0.44
1400,2023-07-14T18:04:58+00:00,Koryo KSW 11X steam iron,236.1,50.0,0.11,0.05,1.4,0.22
1401,2023-07-14T18:05:00+00:00,Dell 180W AC Laptop Adaptor,236.1,50.0,0.77,0.32,57.6,0.44
1402,2023-07-14T18:05:00+00:00,Koryo KSW 11X steam iron,236.2,50.0,0.11,0.05,1.4,0.22
1403,2023-07-14T18:05:02+00:00,Dell 180W AC Laptop Adaptor,236.3,50.0,0.77,0.32,57.5,0.44
1404,2023-07-14T18:05:02+00:00,Koryo KSW 11X steam iron,236.4,50.0,0.11,0.05,1.4,0.22
1405,2023-07-14T18:05:04+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.77,0.32,57.6,0.44
1406,2023-07-14T18:05:04+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.22
1407,2023-07-14T18:05:06+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.77,0.32,57.6,0.44
1408,2023-07-14T18:05:06+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.22
1409,2023-07-14T18:05:08+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.76,0.32,57.7,0.44
1410,2023-07-14T18:05:08+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.22
1411,2023-07-14T18:05:10+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.76,0.32,57.7,0.44
1412,2023-07-14T18:05:10+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.22
1413,2023-07-14T18:05:12+00:00,Dell 180W AC Laptop Adaptor,236.5,50.0,0.8,0.38,72.3,0.44
1414,2023-07-14T18:05:12+00:00,Koryo KSW 11X steam iron,236.6,50.0,0.11,0.05,1.4,0.22
1415,2023-07-14T18:05:14+00:00,Dell 180W AC Laptop Adaptor,236.4,50.0,0.82,0.43,82.3,0.44
1416,2023-07-14T18:05:14+00:00,Koryo KSW 11X steam iron,236.5,50.0,0.11,0.05,1.4,0.22
1417,2023-07-14T18:05:16+00:00,Dell 180W AC Laptop Adaptor,236.6,50.0,0.81,0.4,75.6,0.44
1418,2023-07-14T18:05:16+00:00,Koryo KSW 11X steam iron,236.7,50.0,0.11,0.05,1.4,0.22
1419,2023-07-14T18:05:18+00:00,Dell 180W AC Laptop Adaptor,236.6,49.9,0.81,0.4,75.3,0.44
1420,2023-07-14T18:05:18+00:00,Koryo KSW 11X steam iron,236.7,50.0,0.1,0.05,1.3,0.22
1421,2023-07-14T18:05:20+00:00,Dell 180W AC Laptop Adaptor,237.0,50.0,0.77,0.32,58.8,0.44
1422,2023-07-14T18:05:20+00:00,Koryo KSW 11X steam iron,237.1,50.0,0.11,0.05,1.4,0.22
1423,2023-07-14T18:05:22+00:00,Dell 180W AC Laptop Adaptor,237.0,50.0,0.77,0.32,58.0,0.44
1424,2023-07-14T18:05:22+00:00,Koryo KSW 11X steam iron,237.1,50.0,0.06,0.05,0.7,0.22
1425,2023-07-14T18:05:24+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.77,0.32,58.0,0.44
1426,2023-07-14T18:05:24+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.04,0.05,0.5,0.22
1427,2023-07-14T18:05:26+00:00,Dell 180W AC Laptop Adaptor,237.5,50.0,0.77,0.32,57.9,0.44
1428,2023-07-14T18:05:26+00:00,Koryo KSW 11X steam iron,237.6,50.0,0.04,0.05,0.5,0.22
1429,2023-07-14T18:05:28+00:00,Dell 180W AC Laptop Adaptor,237.5,49.9,0.77,0.32,58.1,0.44
1430,2023-07-14T18:05:28+00:00,Koryo KSW 11X steam iron,237.6,50.0,0.04,0.05,0.5,0.22
1431,2023-07-14T18:05:30+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.77,0.32,58.0,0.44
1432,2023-07-14T18:05:30+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.05,0.05,0.6,0.22
1433,2023-07-14T18:05:32+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.77,0.32,58.0,0.44
1434,2023-07-14T18:05:32+00:00,Koryo KSW 11X steam iron,237.8,50.0,0.05,0.05,0.6,0.22
1435,2023-07-14T18:05:34+00:00,Dell 180W AC Laptop Adaptor,237.7,50.0,0.77,0.32,58.1,0.44
1436,2023-07-14T18:05:34+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.04,0.05,0.5,0.22
1437,2023-07-14T18:05:36+00:00,Dell 180W AC Laptop Adaptor,237.7,50.0,0.77,0.32,58.1,0.44
1438,2023-07-14T18:05:36+00:00,Koryo KSW 11X steam iron,237.8,50.0,0.04,0.05,0.5,0.22
1439,2023-07-14T18:05:38+00:00,Dell 180W AC Laptop Adaptor,237.8,50.0,0.77,0.32,58.1,0.44
1440,2023-07-14T18:05:38+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.05,0.05,0.6,0.22
1441,2023-07-14T18:05:40+00:00,Dell 180W AC Laptop Adaptor,237.8,50.0,0.77,0.32,58.3,0.44
1442,2023-07-14T18:05:40+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.04,0.05,0.5,0.22
1443,2023-07-14T18:05:42+00:00,Dell 180W AC Laptop Adaptor,237.9,50.0,0.77,0.32,58.3,0.44
1444,2023-07-14T18:05:42+00:00,Koryo KSW 11X steam iron,238.0,50.0,0.05,0.05,0.6,0.22
1445,2023-07-14T18:05:45+00:00,Dell 180W AC Laptop Adaptor,238.0,50.0,0.77,0.32,58.3,0.44
1446,2023-07-14T18:05:45+00:00,Koryo KSW 11X steam iron,238.1,50.0,0.05,0.05,0.6,0.22
1447,2023-07-14T18:05:47+00:00,Dell 180W AC Laptop Adaptor,238.1,50.0,0.77,0.32,58.3,0.44
1448,2023-07-14T18:05:47+00:00,Koryo KSW 11X steam iron,238.2,50.0,0.04,0.05,0.5,0.22
1449,2023-07-14T18:05:49+00:00,Dell 180W AC Laptop Adaptor,238.0,50.0,0.78,0.35,64.8,0.44
1450,2023-07-14T18:05:49+00:00,Koryo KSW 11X steam iron,238.1,50.0,0.05,0.05,0.6,0.22
1451,2023-07-14T18:05:51+00:00,Dell 180W AC Laptop Adaptor,238.0,50.0,0.81,0.39,74.5,0.44
1452,2023-07-14T18:05:51+00:00,Koryo KSW 11X steam iron,238.2,50.0,0.05,0.05,0.6,0.22
1453,2023-07-14T18:05:53+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.8,0.36,68.6,0.44
1454,2023-07-14T18:05:53+00:00,Koryo KSW 11X steam iron,238.4,50.0,0.04,0.05,0.5,0.22
1455,2023-07-14T18:05:55+00:00,Dell 180W AC Laptop Adaptor,238.4,50.0,0.8,0.35,67.1,0.44
1456,2023-07-14T18:05:55+00:00,Koryo KSW 11X steam iron,238.5,50.0,0.04,0.05,0.5,0.22
1457,2023-07-14T18:05:57+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.79,0.35,65.6,0.44
1458,2023-07-14T18:05:57+00:00,Koryo KSW 11X steam iron,238.5,50.0,0.04,0.05,0.5,0.22
1459,2023-07-14T18:05:59+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.79,0.36,67.1,0.44
1460,2023-07-14T18:05:59+00:00,Koryo KSW 11X steam iron,238.4,50.0,0.04,0.05,0.5,0.22
1461,2023-07-14T18:06:01+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.8,0.36,68.4,0.44
1462,2023-07-14T18:06:01+00:00,Koryo KSW 11X steam iron,238.4,50.0,0.04,0.05,0.5,0.22
1463,2023-07-14T18:06:03+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.8,0.37,70.0,0.44
1464,2023-07-14T18:06:03+00:00,Koryo KSW 11X steam iron,238.4,50.0,0.04,0.05,0.5,0.22
1465,2023-07-14T18:06:05+00:00,Dell 180W AC Laptop Adaptor,238.4,50.0,0.8,0.37,70.3,0.44
1466,2023-07-14T18:06:05+00:00,Koryo KSW 11X steam iron,238.6,50.0,0.04,0.05,0.5,0.22
1467,2023-07-14T18:06:07+00:00,Dell 180W AC Laptop Adaptor,238.4,50.0,0.8,0.37,70.5,0.44
1468,2023-07-14T18:06:07+00:00,Koryo KSW 11X steam iron,238.5,50.0,0.05,0.05,0.6,0.22
1469,2023-07-14T18:06:09+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.8,0.37,70.9,0.44
1470,2023-07-14T18:06:09+00:00,Koryo KSW 11X steam iron,238.4,50.0,0.05,0.05,0.6,0.22
1471,2023-07-14T18:06:11+00:00,Dell 180W AC Laptop Adaptor,238.3,50.0,0.8,0.37,70.0,0.44
1472,2023-07-14T18:06:11+00:00,Koryo KSW 11X steam iron,238.4,50.0,0.04,0.05,0.5,0.22
1473,2023-07-14T18:06:13+00:00,Dell 180W AC Laptop Adaptor,237.9,50.0,0.8,0.36,69.0,0.44
1474,2023-07-14T18:06:13+00:00,Koryo KSW 11X steam iron,238.0,50.0,0.05,0.05,0.6,0.22
1475,2023-07-14T18:06:15+00:00,Dell 180W AC Laptop Adaptor,237.8,50.0,0.8,0.37,70.0,0.44
1476,2023-07-14T18:06:15+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.04,0.05,0.5,0.22
1477,2023-07-14T18:06:17+00:00,Dell 180W AC Laptop Adaptor,237.8,50.0,0.8,0.37,69.9,0.44
1478,2023-07-14T18:06:17+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.04,0.05,0.5,0.22
1479,2023-07-14T18:06:19+00:00,Dell 180W AC Laptop Adaptor,237.7,50.0,0.8,0.38,73.4,0.44
1480,2023-07-14T18:06:19+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.05,0.05,0.6,0.22
1481,2023-07-14T18:06:21+00:00,Dell 180W AC Laptop Adaptor,237.7,50.0,0.81,0.4,76.0,0.44
1482,2023-07-14T18:06:21+00:00,Koryo KSW 11X steam iron,237.9,50.0,0.04,0.05,0.5,0.22
1483,2023-07-14T18:06:23+00:00,Dell 180W AC Laptop Adaptor,237.6,50.0,0.82,0.44,86.2,0.44
1484,2023-07-14T18:06:23+00:00,Koryo KSW 11X steam iron,237.7,50.0,0.05,0.05,0.6,0.22
1485,2023-07-14T18:06:25+00:00,Dell 180W AC Laptop Adaptor,235.9,50.0,0.81,0.4,76.0,0.44
1486,2023-07-14T18:06:25+00:00,Koryo KSW 11X steam iron,235.8,50.0,0.94,3.26,723.4,0.22
1487,2023-07-14T18:06:27+00:00,Dell 180W AC Laptop Adaptor,234.8,50.0,0.82,0.4,76.2,0.44
1488,2023-07-14T18:06:27+00:00,Koryo KSW 11X steam iron,234.8,50.0,1.0,5.33,1250.3,0.22
1489,2023-07-14T18:06:29+00:00,Dell 180W AC Laptop Adaptor,234.9,50.0,0.81,0.38,73.2,0.44
1490,2023-07-14T18:06:29+00:00,Koryo KSW 11X steam iron,234.9,50.0,1.0,5.31,1247.2,0.22
1491,2023-07-14T18:06:31+00:00,Dell 180W AC Laptop Adaptor,234.9,50.0,0.78,0.32,59.0,0.44
1492,2023-07-14T18:06:31+00:00,Koryo KSW 11X steam iron,234.8,50.0,1.0,5.3,1245.6,0.22
1493,2023-07-14T18:06:33+00:00,Dell 180W AC Laptop Adaptor,234.8,50.0,0.78,0.32,58.8,0.44
1494,2023-07-14T18:06:33+00:00,Koryo KSW 11X steam iron,234.8,50.0,1.0,5.29,1242.9,0.22
1495,2023-07-14T18:06:35+00:00,Dell 180W AC Laptop Adaptor,234.8,50.0,0.77,0.32,58.7,0.44
1496,2023-07-14T18:06:35+00:00,Koryo KSW 11X steam iron,234.8,50.0,1.0,5.29,1241.7,0.22
1497,2023-07-14T18:06:37+00:00,Dell 180W AC Laptop Adaptor,235.5,49.9,0.77,0.32,58.7,0.44
1498,2023-07-14T18:06:37+00:00,Koryo KSW 11X steam iron,235.5,49.9,1.0,3.87,932.0,0.23
1499,2023-07-14T18:06:39+00:00,Dell 180W AC Laptop Adaptor,237.3,49.9,0.77,0.32,58.7,0.44
1500,2023-07-14T18:06:39+00:00,Koryo KSW 11X steam iron,237.4,49.9,0.1,0.05,1.3,0.23
1501,2023-07-14T18:06:41+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.77,0.32,58.6,0.44
1502,2023-07-14T18:06:41+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.23
1503,2023-07-14T18:06:43+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.77,0.32,58.6,0.44
1504,2023-07-14T18:06:43+00:00,Koryo KSW 11X steam iron,237.5,49.9,0.11,0.05,1.4,0.23
1505,2023-07-14T18:06:46+00:00,Dell 180W AC Laptop Adaptor,237.3,50.0,0.77,0.32,58.5,0.44
1506,2023-07-14T18:06:46+00:00,Koryo KSW 11X steam iron,237.4,49.9,0.1,0.05,1.3,0.23
1507,2023-07-14T18:06:48+00:00,Dell 180W AC Laptop Adaptor,237.2,49.9,0.77,0.32,58.4,0.44
1508,2023-07-14T18:06:48+00:00,Koryo KSW 11X steam iron,237.3,49.9,0.11,0.05,1.4,0.23
1509,2023-07-14T18:06:50+00:00,Dell 180W AC Laptop Adaptor,237.0,49.9,0.77,0.32,58.4,0.44
1510,2023-07-14T18:06:50+00:00,Koryo KSW 11X steam iron,237.1,50.0,0.11,0.05,1.4,0.23
1511,2023-07-14T18:06:52+00:00,Dell 180W AC Laptop Adaptor,237.1,50.0,0.77,0.32,58.3,0.44
1512,2023-07-14T18:06:52+00:00,Koryo KSW 11X steam iron,237.2,49.9,0.1,0.05,1.3,0.23
1513,2023-07-14T18:06:54+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.77,0.32,58.2,0.44
1514,2023-07-14T18:06:54+00:00,Koryo KSW 11X steam iron,237.5,49.9,0.11,0.05,1.4,0.23
1515,2023-07-14T18:06:56+00:00,Dell 180W AC Laptop Adaptor,237.5,50.0,0.77,0.32,58.2,0.44
1516,2023-07-14T18:06:56+00:00,Koryo KSW 11X steam iron,237.6,50.0,0.11,0.05,1.4,0.23
1517,2023-07-14T18:06:58+00:00,Dell 180W AC Laptop Adaptor,237.6,49.9,0.77,0.32,58.1,0.44
1518,2023-07-14T18:06:58+00:00,Koryo KSW 11X steam iron,237.7,49.9,0.11,0.05,1.4,0.23
1519,2023-07-14T18:07:00+00:00,Dell 180W AC Laptop Adaptor,237.7,50.0,0.77,0.32,58.1,0.44
1520,2023-07-14T18:07:00+00:00,Koryo KSW 11X steam iron,237.8,49.9,0.11,0.05,1.4,0.23
1521,2023-07-14T18:07:02+00:00,Dell 180W AC Laptop Adaptor,237.4,50.0,0.77,0.34,61.3,0.44
1522,2023-07-14T18:07:02+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.23
1523,2023-07-14T18:07:04+00:00,Dell 180W AC Laptop Adaptor,237.4,49.9,0.81,0.41,79.6,0.44
1524,2023-07-14T18:07:04+00:00,Koryo KSW 11X steam iron,237.5,50.0,0.11,0.05,1.4,0.23
1525,2023-07-14T18:07:06+00:00,Dell 180W AC Laptop Adaptor,237.2,49.9,0.82,0.41,79.5,0.44
1526,2023-07-14T18:07:06+00:00,Koryo KSW 11X steam iron,237.3,50.0,0.1,0.05,1.3,0.23
1527,2023-07-14T18:07:08+00:00,Dell 180W AC Laptop Adaptor,237.2,50.0,0.81,0.4,76.1,0.44
1528,2023-07-14T18:07:08+00:00,Koryo KSW 11X steam iron,237.3,49.9,0.11,0.05,1.4,0.23
1529,2023-07-14T18:07:10+00:00,Dell 180W AC Laptop Adaptor,237.3,49.9,0.8,0.38,72.2,0.44
1530,2023-07-14T18:07:10+00:00,Koryo KSW 11X steam iron,237.4,49.9,0.11,0.05,1.4,0.23
1531,2023-07-14T18:07:12+00:00,Dell 180W AC Laptop Adaptor,237.3,49.9,0.77,0.32,57.8,0.44
1532,2023-07-14T18:07:12+00:00,Koryo KSW 11X steam iron,237.4,49.9,0.11,0.05,1.4,0.23
1533,2023-07-14T18:07:14+00:00,Dell 180W AC Laptop Adaptor,237.3,50.0,0.77,0.32,57.8,0.44
1534,2023-07-14T18:07:14+00:00,Koryo KSW 11X steam iron,237.4,49.9,0.1,0.05,1.3,0.23
1535,2023-07-14T18:07:16+00:00,Dell 180W AC Laptop Adaptor,237.3,49.9,0.77,0.32,57.7,0.44
1536,2023-07-14T18:07:16+00:00,Koryo KSW 11X steam iron,237.4,50.0,0.11,0.05,1.4,0.23
1537,2023-07-14T18:07:18+00:00,Dell 180W AC Laptop Adaptor,237.0,49.9,0.77,0.32,57.6,0.44
1538,2023-07-14T18:07:18+00:00,Koryo KSW 11X steam iron,237.1,49.9,0.11,0.05,1.4,0.23
